Area,Year,Age,Education,Distribution
Occupied Palestinian Territory,2015,60--64,Under 15,0.00
Occupied Palestinian Territory,2015,60--64,Upper Secondary,0.11
Occupied Palestinian Territory,2015,65--69,Incomplete Primary,0.16
Occupied Palestinian Territory,2015,65--69,Lower Secondary,0.09
Occupied Palestinian Territory,2015,65--69,No Education,0.45
Occupied Palestinian Territory,2015,65--69,Post Secondary,0.11
Occupied Palestinian Territory,2015,65--69,Primary,0.11
Occupied Palestinian Territory,2015,65--69,Total,1.00
Occupied Palestinian Territory,2015,65--69,Under 15,0.00
Occupied Palestinian Territory,2015,65--69,Upper Secondary,0.08
Occupied Palestinian Territory,2015,70--74,Incomplete Primary,0.20
Occupied Palestinian Territory,2015,70--74,Lower Secondary,0.04
Occupied Palestinian Territory,2015,70--74,No Education,0.57
Occupied Palestinian Territory,2015,70--74,Post Secondary,0.04
Occupied Palestinian Territory,2015,70--74,Primary,0.11
Occupied Palestinian Territory,2015,70--74,Total,1.00
Occupied Palestinian Territory,2015,70--74,Under 15,0.00
Occupied Palestinian Territory,2015,70--74,Upper Secondary,0.04
Occupied Palestinian Territory,2015,75--79,Incomplete Primary,0.20
Occupied Palestinian Territory,2015,75--79,Lower Secondary,0.02
Occupied Palestinian Territory,2015,75--79,No Education,0.65
Occupied Palestinian Territory,2015,75--79,Post Secondary,0.02
Occupied Palestinian Territory,2015,75--79,Primary,0.09
Occupied Palestinian Territory,2015,75--79,Total,1.00
Occupied Palestinian Territory,2015,75--79,Under 15,0.00
Occupied Palestinian Territory,2015,75--79,Upper Secondary,0.02
Occupied Palestinian Territory,2015,80--84,Incomplete Primary,0.19
Occupied Palestinian Territory,2015,80--84,Lower Secondary,0.02
Occupied Palestinian Territory,2015,80--84,No Education,0.70
Occupied Palestinian Territory,2015,80--84,Post Secondary,0.01
Occupied Palestinian Territory,2015,80--84,Primary,0.07
Occupied Palestinian Territory,2015,80--84,Total,1.00
Occupied Palestinian Territory,2015,80--84,Under 15,0.00
Occupied Palestinian Territory,2015,80--84,Upper Secondary,0.02
Occupied Palestinian Territory,2015,85--89,Incomplete Primary,0.15
Occupied Palestinian Territory,2015,85--89,Lower Secondary,0.01
Occupied Palestinian Territory,2015,85--89,No Education,0.77
Occupied Palestinian Territory,2015,85--89,Post Secondary,0.01
Occupied Palestinian Territory,2015,85--89,Primary,0.05
Occupied Palestinian Territory,2015,85--89,Total,1.00
Occupied Palestinian Territory,2015,85--89,Under 15,0.00
Occupied Palestinian Territory,2015,85--89,Upper Secondary,0.00
Occupied Palestinian Territory,2015,90--94,Incomplete Primary,0.12
Occupied Palestinian Territory,2015,90--94,Lower Secondary,0.00
Occupied Palestinian Territory,2015,90--94,No Education,0.85
Occupied Palestinian Territory,2015,90--94,Post Secondary,0.00
Occupied Palestinian Territory,2015,90--94,Primary,0.03
Occupied Palestinian Territory,2015,90--94,Total,1.00
Occupied Palestinian Territory,2015,90--94,Under 15,0.00
Occupied Palestinian Territory,2015,90--94,Upper Secondary,0.00
Occupied Palestinian Territory,2015,95--99,Incomplete Primary,0.09
Occupied Palestinian Territory,2015,95--99,Lower Secondary,0.00
Occupied Palestinian Territory,2015,95--99,No Education,0.89
Occupied Palestinian Territory,2015,95--99,Post Secondary,0.00
Occupied Palestinian Territory,2015,95--99,Primary,0.02
Occupied Palestinian Territory,2015,95--99,Total,1.00
Occupied Palestinian Territory,2015,95--99,Under 15,0.00
Occupied Palestinian Territory,2015,95--99,Upper Secondary,0.00
Oman,2015,100+,Incomplete Primary,0.16
Oman,2015,100+,Lower Secondary,0.06
Oman,2015,100+,No Education,0.45
Oman,2015,100+,Post Secondary,0.09
Oman,2015,100+,Primary,0.16
Oman,2015,100+,Total,1.00
Oman,2015,100+,Under 15,0.00
Oman,2015,100+,Upper Secondary,0.07
Oman,2015,15--19,Incomplete Primary,0.06
Oman,2015,15--19,Lower Secondary,0.39
Oman,2015,15--19,No Education,0.03
Oman,2015,15--19,Post Secondary,0.01
Oman,2015,15--19,Primary,0.26
Oman,2015,15--19,Total,1.00
Oman,2015,15--19,Under 15,0.00
Oman,2015,15--19,Upper Secondary,0.25
Oman,2015,20--24,Incomplete Primary,0.06
Oman,2015,20--24,Lower Secondary,0.16
Oman,2015,20--24,No Education,0.03
Oman,2015,20--24,Post Secondary,0.13
Oman,2015,20--24,Primary,0.23
Oman,2015,20--24,Total,1.00
Oman,2015,20--24,Under 15,0.00
Oman,2015,20--24,Upper Secondary,0.39
Oman,2015,25--29,Incomplete Primary,0.06
Oman,2015,25--29,Lower Secondary,0.15
Oman,2015,25--29,No Education,0.04
Oman,2015,25--29,Post Secondary,0.20
Oman,2015,25--29,Primary,0.25
Oman,2015,25--29,Total,1.00
Oman,2015,25--29,Under 15,0.00
Oman,2015,25--29,Upper Secondary,0.31
Oman,2015,30--34,Incomplete Primary,0.06
Oman,2015,30--34,Lower Secondary,0.15
Oman,2015,30--34,No Education,0.04
Oman,2015,30--34,Post Secondary,0.22
Oman,2015,30--34,Primary,0.25
Oman,2015,30--34,Total,1.00
Oman,2015,30--34,Under 15,0.00
Oman,2015,30--34,Upper Secondary,0.28
Oman,2015,35--39,Incomplete Primary,0.06
Oman,2015,35--39,Lower Secondary,0.15
Oman,2015,35--39,No Education,0.05
Oman,2015,35--39,Post Secondary,0.22
Oman,2015,35--39,Primary,0.25
Oman,2015,35--39,Total,1.00
Oman,2015,35--39,Under 15,0.00
Oman,2015,35--39,Upper Secondary,0.28
Oman,2015,40--44,Incomplete Primary,0.07
Oman,2015,40--44,Lower Secondary,0.15
Oman,2015,40--44,No Education,0.06
Oman,2015,40--44,Post Secondary,0.19
Oman,2015,40--44,Primary,0.28
Oman,2015,40--44,Total,1.00
Oman,2015,40--44,Under 15,0.00
Oman,2015,40--44,Upper Secondary,0.24
Oman,2015,45--49,Incomplete Primary,0.08
Oman,2015,45--49,Lower Secondary,0.14
Oman,2015,45--49,No Education,0.08
Oman,2015,45--49,Post Secondary,0.18
Oman,2015,45--49,Primary,0.30
Oman,2015,45--49,Total,1.00
Oman,2015,45--49,Under 15,0.00
Oman,2015,45--49,Upper Secondary,0.22
Oman,2015,50--54,Incomplete Primary,0.08
Oman,2015,50--54,Lower Secondary,0.13
Oman,2015,50--54,No Education,0.10
Oman,2015,50--54,Post Secondary,0.16
Oman,2015,50--54,Primary,0.31
Oman,2015,50--54,Total,1.00
Oman,2015,50--54,Under 15,0.00
Oman,2015,50--54,Upper Secondary,0.23
Oman,2015,55--59,Incomplete Primary,0.08
Oman,2015,55--59,Lower Secondary,0.11
Oman,2015,55--59,No Education,0.13
Oman,2015,55--59,Post Secondary,0.17
Oman,2015,55--59,Primary,0.30
Oman,2015,55--59,Total,1.00
Oman,2015,55--59,Under 15,0.00
Oman,2015,55--59,Upper Secondary,0.21
Oman,2015,60--64,Incomplete Primary,0.09
Oman,2015,60--64,Lower Secondary,0.10
Oman,2015,60--64,No Education,0.19
Oman,2015,60--64,Post Secondary,0.16
Oman,2015,60--64,Primary,0.31
Oman,2015,60--64,Total,1.00
Oman,2015,60--64,Under 15,0.00
Oman,2015,60--64,Upper Secondary,0.16
Oman,2015,65--69,Incomplete Primary,0.10
Oman,2015,65--69,Lower Secondary,0.09
Oman,2015,65--69,No Education,0.22
Oman,2015,65--69,Post Secondary,0.15
Oman,2015,65--69,Primary,0.31
Oman,2015,65--69,Total,1.00
Oman,2015,65--69,Under 15,0.00
Oman,2015,65--69,Upper Secondary,0.13
Oman,2015,70--74,Incomplete Primary,0.11
Oman,2015,70--74,Lower Secondary,0.07
Oman,2015,70--74,No Education,0.31
Oman,2015,70--74,Post Secondary,0.12
Oman,2015,70--74,Primary,0.27
Oman,2015,70--74,Total,1.00
Oman,2015,70--74,Under 15,0.00
Oman,2015,70--74,Upper Secondary,0.11
Oman,2015,75--79,Incomplete Primary,0.12
Oman,2015,75--79,Lower Secondary,0.07
Oman,2015,75--79,No Education,0.32
Oman,2015,75--79,Post Secondary,0.11
Oman,2015,75--79,Primary,0.26
Oman,2015,75--79,Total,1.00
Oman,2015,75--79,Under 15,0.00
Oman,2015,75--79,Upper Secondary,0.13
Oman,2015,80--84,Incomplete Primary,0.13
Oman,2015,80--84,Lower Secondary,0.06
Oman,2015,80--84,No Education,0.39
Oman,2015,80--84,Post Secondary,0.09
Oman,2015,80--84,Primary,0.23
Oman,2015,80--84,Total,1.00
Oman,2015,80--84,Under 15,0.00
Oman,2015,80--84,Upper Secondary,0.09
Oman,2015,85--89,Incomplete Primary,0.13
Oman,2015,85--89,Lower Secondary,0.06
Oman,2015,85--89,No Education,0.42
Oman,2015,85--89,Post Secondary,0.09
Oman,2015,85--89,Primary,0.19
Oman,2015,85--89,Total,1.00
Oman,2015,85--89,Under 15,0.00
Oman,2015,85--89,Upper Secondary,0.10
Oman,2015,90--94,Incomplete Primary,0.14
Oman,2015,90--94,Lower Secondary,0.06
Oman,2015,90--94,No Education,0.47
Oman,2015,90--94,Post Secondary,0.09
Oman,2015,90--94,Primary,0.16
Oman,2015,90--94,Total,1.00
Oman,2015,90--94,Under 15,0.00
Oman,2015,90--94,Upper Secondary,0.08
Oman,2015,95--99,Incomplete Primary,0.15
Oman,2015,95--99,Lower Secondary,0.06
Oman,2015,95--99,No Education,0.47
Oman,2015,95--99,Post Secondary,0.08
Oman,2015,95--99,Primary,0.16
Oman,2015,95--99,Total,1.00
Oman,2015,95--99,Under 15,0.00
Oman,2015,95--99,Upper Secondary,0.08
Pakistan,2015,100+,Incomplete Primary,0.04
Pakistan,2015,100+,Lower Secondary,0.03
Pakistan,2015,100+,No Education,0.85
Pakistan,2015,100+,Post Secondary,0.01
Pakistan,2015,100+,Primary,0.04
Pakistan,2015,100+,Total,1.00
Pakistan,2015,100+,Under 15,0.00
Pakistan,2015,100+,Upper Secondary,0.02
Pakistan,2015,15--19,Incomplete Primary,0.04
Pakistan,2015,15--19,Lower Secondary,0.24
Pakistan,2015,15--19,No Education,0.30
Pakistan,2015,15--19,Post Secondary,0.01
Pakistan,2015,15--19,Primary,0.17
Pakistan,2015,15--19,Total,1.00
Pakistan,2015,15--19,Under 15,0.00
Pakistan,2015,15--19,Upper Secondary,0.23
Pakistan,2015,20--24,Incomplete Primary,0.03
Pakistan,2015,20--24,Lower Secondary,0.13
Pakistan,2015,20--24,No Education,0.35
Pakistan,2015,20--24,Post Secondary,0.06
Pakistan,2015,20--24,Primary,0.13
Pakistan,2015,20--24,Total,1.00
Pakistan,2015,20--24,Under 15,0.00
Pakistan,2015,20--24,Upper Secondary,0.30
Pakistan,2015,25--29,Incomplete Primary,0.04
Pakistan,2015,25--29,Lower Secondary,0.12
Pakistan,2015,25--29,No Education,0.39
Pakistan,2015,25--29,Post Secondary,0.08
Pakistan,2015,25--29,Primary,0.13
Pakistan,2015,25--29,Total,1.00
Pakistan,2015,25--29,Under 15,0.00
Pakistan,2015,25--29,Upper Secondary,0.24
Pakistan,2015,30--34,Incomplete Primary,0.04
Pakistan,2015,30--34,Lower Secondary,0.12
Pakistan,2015,30--34,No Education,0.44
Pakistan,2015,30--34,Post Secondary,0.07
Pakistan,2015,30--34,Primary,0.12
Pakistan,2015,30--34,Total,1.00
Pakistan,2015,30--34,Under 15,0.00
Pakistan,2015,30--34,Upper Secondary,0.20
Pakistan,2015,35--39,Incomplete Primary,0.05
Pakistan,2015,35--39,Lower Secondary,0.11
Pakistan,2015,35--39,No Education,0.50
Pakistan,2015,35--39,Post Secondary,0.07
Pakistan,2015,35--39,Primary,0.11
Pakistan,2015,35--39,Total,1.00
Pakistan,2015,35--39,Under 15,0.00
Pakistan,2015,35--39,Upper Secondary,0.18
Pakistan,2015,40--44,Incomplete Primary,0.05
Pakistan,2015,40--44,Lower Secondary,0.10
Pakistan,2015,40--44,No Education,0.55
Pakistan,2015,40--44,Post Secondary,0.06
Pakistan,2015,40--44,Primary,0.10
Pakistan,2015,40--44,Total,1.00
Pakistan,2015,40--44,Under 15,0.00
Pakistan,2015,40--44,Upper Secondary,0.15
Pakistan,2015,45--49,Incomplete Primary,0.05
Pakistan,2015,45--49,Lower Secondary,0.09
Pakistan,2015,45--49,No Education,0.59
Pakistan,2015,45--49,Post Secondary,0.05
Pakistan,2015,45--49,Primary,0.10
Pakistan,2015,45--49,Total,1.00
Pakistan,2015,45--49,Under 15,0.00
Pakistan,2015,45--49,Upper Secondary,0.12
Pakistan,2015,50--54,Incomplete Primary,0.05
Pakistan,2015,50--54,Lower Secondary,0.09
Pakistan,2015,50--54,No Education,0.60
Pakistan,2015,50--54,Post Secondary,0.04
Pakistan,2015,50--54,Primary,0.10
Pakistan,2015,50--54,Total,1.00
Pakistan,2015,50--54,Under 15,0.00
Pakistan,2015,50--54,Upper Secondary,0.12
Pakistan,2015,55--59,Incomplete Primary,0.05
Pakistan,2015,55--59,Lower Secondary,0.08
Pakistan,2015,55--59,No Education,0.64
Pakistan,2015,55--59,Post Secondary,0.04
Pakistan,2015,55--59,Primary,0.09
Pakistan,2015,55--59,Total,1.00
Pakistan,2015,55--59,Under 15,0.00
Pakistan,2015,55--59,Upper Secondary,0.11
Pakistan,2015,60--64,Incomplete Primary,0.05
Pakistan,2015,60--64,Lower Secondary,0.06
Pakistan,2015,60--64,No Education,0.68
Pakistan,2015,60--64,Post Secondary,0.04
Pakistan,2015,60--64,Primary,0.08
Pakistan,2015,60--64,Total,1.00
Pakistan,2015,60--64,Under 15,0.00
Pakistan,2015,60--64,Upper Secondary,0.09
Pakistan,2015,65--69,Incomplete Primary,0.05
Pakistan,2015,65--69,Lower Secondary,0.06
Pakistan,2015,65--69,No Education,0.71
Pakistan,2015,65--69,Post Secondary,0.03
Pakistan,2015,65--69,Primary,0.08
Pakistan,2015,65--69,Total,1.00
Pakistan,2015,65--69,Under 15,0.00
Pakistan,2015,65--69,Upper Secondary,0.07
Pakistan,2015,70--74,Incomplete Primary,0.05
Pakistan,2015,70--74,Lower Secondary,0.06
Pakistan,2015,70--74,No Education,0.72
Pakistan,2015,70--74,Post Secondary,0.03
Pakistan,2015,70--74,Primary,0.07
Pakistan,2015,70--74,Total,1.00
Pakistan,2015,70--74,Under 15,0.00
Pakistan,2015,70--74,Upper Secondary,0.07
Pakistan,2015,75--79,Incomplete Primary,0.04
Pakistan,2015,75--79,Lower Secondary,0.05
Pakistan,2015,75--79,No Education,0.78
Pakistan,2015,75--79,Post Secondary,0.02
Pakistan,2015,75--79,Primary,0.06
Pakistan,2015,75--79,Total,1.00
Pakistan,2015,75--79,Under 15,0.00
Pakistan,2015,75--79,Upper Secondary,0.05
Pakistan,2015,80--84,Incomplete Primary,0.05
Pakistan,2015,80--84,Lower Secondary,0.05
Pakistan,2015,80--84,No Education,0.78
Pakistan,2015,80--84,Post Secondary,0.02
Pakistan,2015,80--84,Primary,0.06
Pakistan,2015,80--84,Total,1.00
Pakistan,2015,80--84,Under 15,0.00
Pakistan,2015,80--84,Upper Secondary,0.05
Pakistan,2015,85--89,Incomplete Primary,0.04
Pakistan,2015,85--89,Lower Secondary,0.04
Pakistan,2015,85--89,No Education,0.82
Pakistan,2015,85--89,Post Secondary,0.01
Pakistan,2015,85--89,Primary,0.05
Pakistan,2015,85--89,Total,1.00
Pakistan,2015,85--89,Under 15,0.00
Pakistan,2015,85--89,Upper Secondary,0.03
Pakistan,2015,90--94,Incomplete Primary,0.04
Pakistan,2015,90--94,Lower Secondary,0.04
Pakistan,2015,90--94,No Education,0.81
Pakistan,2015,90--94,Post Secondary,0.01
Pakistan,2015,90--94,Primary,0.05
Pakistan,2015,90--94,Total,1.00
Pakistan,2015,90--94,Under 15,0.00
Pakistan,2015,90--94,Upper Secondary,0.04
Pakistan,2015,95--99,Incomplete Primary,0.04
Pakistan,2015,95--99,Lower Secondary,0.03
Pakistan,2015,95--99,No Education,0.86
Pakistan,2015,95--99,Post Secondary,0.01
Pakistan,2015,95--99,Primary,0.04
Pakistan,2015,95--99,Total,1.00
Pakistan,2015,95--99,Under 15,0.00
Pakistan,2015,95--99,Upper Secondary,0.02
Panama,2015,100+,Incomplete Primary,0.26
Panama,2015,100+,Lower Secondary,0.04
Panama,2015,100+,No Education,0.30
Panama,2015,100+,Post Secondary,0.05
Panama,2015,100+,Primary,0.25
Panama,2015,100+,Total,1.00
Panama,2015,100+,Under 15,0.00
Panama,2015,100+,Upper Secondary,0.10
Panama,2015,15--19,Incomplete Primary,0.03
Panama,2015,15--19,Lower Secondary,0.52
Panama,2015,15--19,No Education,0.01
Panama,2015,15--19,Post Secondary,0.00
Panama,2015,15--19,Primary,0.21
Panama,2015,15--19,Total,1.00
Panama,2015,15--19,Under 15,0.00
Panama,2015,15--19,Upper Secondary,0.22
Panama,2015,20--24,Incomplete Primary,0.03
Panama,2015,20--24,Lower Secondary,0.16
Panama,2015,20--24,No Education,0.02
Panama,2015,20--24,Post Secondary,0.16
Panama,2015,20--24,Primary,0.18
Panama,2015,20--24,Total,1.00
Panama,2015,20--24,Under 15,0.00
Panama,2015,20--24,Upper Secondary,0.45
Panama,2015,25--29,Incomplete Primary,0.04
Panama,2015,25--29,Lower Secondary,0.13
Panama,2015,25--29,No Education,0.02
Panama,2015,25--29,Post Secondary,0.26
Panama,2015,25--29,Primary,0.19
Panama,2015,25--29,Total,1.00
Panama,2015,25--29,Under 15,0.00
Panama,2015,25--29,Upper Secondary,0.35
Panama,2015,30--34,Incomplete Primary,0.05
Panama,2015,30--34,Lower Secondary,0.16
Panama,2015,30--34,No Education,0.03
Panama,2015,30--34,Post Secondary,0.28
Panama,2015,30--34,Primary,0.18
Panama,2015,30--34,Total,1.00
Panama,2015,30--34,Under 15,0.00
Panama,2015,30--34,Upper Secondary,0.30
Panama,2015,35--39,Incomplete Primary,0.06
Panama,2015,35--39,Lower Secondary,0.13
Panama,2015,35--39,No Education,0.04
Panama,2015,35--39,Post Secondary,0.25
Panama,2015,35--39,Primary,0.24
Panama,2015,35--39,Total,1.00
Panama,2015,35--39,Under 15,0.00
Panama,2015,35--39,Upper Secondary,0.29
Panama,2015,40--44,Incomplete Primary,0.07
Panama,2015,40--44,Lower Secondary,0.13
Panama,2015,40--44,No Education,0.04
Panama,2015,40--44,Post Secondary,0.24
Panama,2015,40--44,Primary,0.25
Panama,2015,40--44,Total,1.00
Panama,2015,40--44,Under 15,0.00
Panama,2015,40--44,Upper Secondary,0.27
Panama,2015,45--49,Incomplete Primary,0.07
Panama,2015,45--49,Lower Secondary,0.13
Panama,2015,45--49,No Education,0.04
Panama,2015,45--49,Post Secondary,0.22
Panama,2015,45--49,Primary,0.27
Panama,2015,45--49,Total,1.00
Panama,2015,45--49,Under 15,0.00
Panama,2015,45--49,Upper Secondary,0.27
Panama,2015,50--54,Incomplete Primary,0.07
Panama,2015,50--54,Lower Secondary,0.14
Panama,2015,50--54,No Education,0.05
Panama,2015,50--54,Post Secondary,0.21
Panama,2015,50--54,Primary,0.27
Panama,2015,50--54,Total,1.00
Panama,2015,50--54,Under 15,0.00
Panama,2015,50--54,Upper Secondary,0.26
Panama,2015,55--59,Incomplete Primary,0.09
Panama,2015,55--59,Lower Secondary,0.12
Panama,2015,55--59,No Education,0.07
Panama,2015,55--59,Post Secondary,0.21
Panama,2015,55--59,Primary,0.27
Panama,2015,55--59,Total,1.00
Panama,2015,55--59,Under 15,0.00
Panama,2015,55--59,Upper Secondary,0.24
Panama,2015,60--64,Incomplete Primary,0.13
Panama,2015,60--64,Lower Secondary,0.10
Panama,2015,60--64,No Education,0.08
Panama,2015,60--64,Post Secondary,0.18
Panama,2015,60--64,Primary,0.30
Panama,2015,60--64,Total,1.00
Panama,2015,60--64,Under 15,0.00
Panama,2015,60--64,Upper Secondary,0.21
Panama,2015,65--69,Incomplete Primary,0.16
Panama,2015,65--69,Lower Secondary,0.09
Panama,2015,65--69,No Education,0.12
Panama,2015,65--69,Post Secondary,0.14
Panama,2015,65--69,Primary,0.31
Panama,2015,65--69,Total,1.00
Panama,2015,65--69,Under 15,0.00
Panama,2015,65--69,Upper Secondary,0.18
Panama,2015,70--74,Incomplete Primary,0.19
Panama,2015,70--74,Lower Secondary,0.08
Panama,2015,70--74,No Education,0.14
Panama,2015,70--74,Post Secondary,0.11
Panama,2015,70--74,Primary,0.31
Panama,2015,70--74,Total,1.00
Panama,2015,70--74,Under 15,0.00
Panama,2015,70--74,Upper Secondary,0.15
Panama,2015,75--79,Incomplete Primary,0.23
Panama,2015,75--79,Lower Secondary,0.07
Panama,2015,75--79,No Education,0.19
Panama,2015,75--79,Post Secondary,0.09
Panama,2015,75--79,Primary,0.28
Panama,2015,75--79,Total,1.00
Panama,2015,75--79,Under 15,0.00
Panama,2015,75--79,Upper Secondary,0.13
Panama,2015,80--84,Incomplete Primary,0.26
Panama,2015,80--84,Lower Secondary,0.07
Panama,2015,80--84,No Education,0.22
Panama,2015,80--84,Post Secondary,0.08
Panama,2015,80--84,Primary,0.25
Panama,2015,80--84,Total,1.00
Panama,2015,80--84,Under 15,0.00
Panama,2015,80--84,Upper Secondary,0.12
Panama,2015,85--89,Incomplete Primary,0.28
Panama,2015,85--89,Lower Secondary,0.06
Panama,2015,85--89,No Education,0.24
Panama,2015,85--89,Post Secondary,0.06
Panama,2015,85--89,Primary,0.24
Panama,2015,85--89,Total,1.00
Panama,2015,85--89,Under 15,0.00
Panama,2015,85--89,Upper Secondary,0.12
Panama,2015,90--94,Incomplete Primary,0.29
Panama,2015,90--94,Lower Secondary,0.05
Panama,2015,90--94,No Education,0.25
Panama,2015,90--94,Post Secondary,0.05
Panama,2015,90--94,Primary,0.25
Panama,2015,90--94,Total,1.00
Panama,2015,90--94,Under 15,0.00
Panama,2015,90--94,Upper Secondary,0.11
Panama,2015,95--99,Incomplete Primary,0.30
Panama,2015,95--99,Lower Secondary,0.04
Panama,2015,95--99,No Education,0.27
Panama,2015,95--99,Post Secondary,0.04
Panama,2015,95--99,Primary,0.25
Panama,2015,95--99,Total,1.00
Panama,2015,95--99,Under 15,0.00
Panama,2015,95--99,Upper Secondary,0.10
Papua New Guinea,2015,100+,Incomplete Primary,0.25
Papua New Guinea,2015,100+,Lower Secondary,0.11
Papua New Guinea,2015,100+,No Education,0.35
